"Subject" "Activity" "Variable" "MeanValue"
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationY" -0.00232026501698113
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationStdDeviationZ" -0.0194792388471698
1 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanX" 0.89335109754717
1 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanY" -0.362153364339623
1 "WALKING_UPSTAIRS" "TimeGravityAccelerationMeanZ" -0.075402939754717
1 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationX" -0.956367027924528
1 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationY" -0.952849233207547
1 "WALKING_UPSTAIRS" "TimeGravityAccelerationStdDeviationZ" -0.912379410377358
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanX" 0.101372729922642
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanY" 0.0194863076188679
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMeanZ" -0.0455625449113208
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationX" -0.446843887735849
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationY" -0.378274426037736
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkStdDeviationZ" -0.706593530943396
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanX" 0.050549379754717
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanY" -0.166170015088679
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMeanZ" 0.0583595463981132
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationX" -0.544871104528302
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationY" 0.00410518379811321
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeStdDeviationZ" -0.50716867490566
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanX" -0.122232768011321
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanY" -0.0421485884509434
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMeanZ" -0.0407125527654717
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationX" -0.614786508490566
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationY" -0.601696656226415
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkStdDeviationZ" -0.606332002264151
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationMagnitudeMean" -0.129927630735849
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationMagnitudeStdDeviation" -0.324970929245283
1 "WALKING_UPSTAIRS" "TimeGravityAccelerationMagnitudeMean" -0.129927630735849
1 "WALKING_UPSTAIRS" "TimeGravityAccelerationMagnitudeStdDeviation" -0.324970929245283
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMagnitudeMean" -0.466503446226415
1 "WALKING_UPSTAIRS" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.478991622075472
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMagnitudeMean" -0.126735589969811
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.14861931805283
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMagnitudeMean" -0.59488286509434
1 "WALKING_UPSTAIRS" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.648553044339623
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanX" -0.404321784150943
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanY" -0.190976720811321
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMeanZ" -0.433349702075472
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationX" -0.337428188679245
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationY" 0.0217695106566038
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationStdDeviationZ" 0.0859565543849057
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanX" -0.479875245660377
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanY" -0.41344458754717
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkMeanZ" -0.685474353962264
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationX" -0.461907025849057
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationY" -0.381777065283019
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.726040200754717
1 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanX" -0.492611667924528
1 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanY" -0.319474609056604
1 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeMeanZ" -0.453597213018868
1 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationX" -0.565892490754717
1 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationY" 0.151538905566038
1 "WALKING_UPSTAIRS" "FrequencyBodyGyroscopeStdDeviationZ" -0.57170784
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMagnitudeMean" -0.352395944716981
1 "WALKING_UPSTAIRS" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.416260101509434
1 "WALKING_UPSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.44265216245283
1 "WALKING_UPSTAIRS" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.533059853773585
1 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.325961457396226
1 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.182985518264151
1 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.634665082075472
1 "WALKING_UPSTAIRS" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.693930521509434
2 "LAYING" "TimeBodyAccelerationMeanX" 0.280230574137931
2 "LAYING" "TimeBodyAccelerationMeanY" -0.024294484137931
2 "LAYING" "TimeBodyAccelerationMeanZ" -0.117168642362069
2 "LAYING" "TimeBodyAccelerationStdDeviationX" -0.968283685
2 "LAYING" "TimeBodyAccelerationStdDeviationY" -0.946454302068966
2 "LAYING" "TimeBodyAccelerationStdDeviationZ" -0.95947148637931
2 "LAYING" "TimeGravityAccelerationMeanX" -0.453069737586207
2 "LAYING" "TimeGravityAccelerationMeanY" -0.139297681034483
2 "LAYING" "TimeGravityAccelerationMeanZ" -0.031121624137931
2 "LAYING" "TimeGravityAccelerationStdDeviationX" -0.954531941896552
2 "LAYING" "TimeGravityAccelerationStdDeviationY" -0.966701156034483
2 "LAYING" "TimeGravityAccelerationStdDeviationZ" -0.963045642431035
2 "LAYING" "TimeBodyAccelerationJerkMeanX" 0.073815064487931
2 "LAYING" "TimeBodyAccelerationJerkMeanY" 0.015698997097069
2 "LAYING" "TimeBodyAccelerationJerkMeanZ" 0.00716689586275862
2 "LAYING" "TimeBodyAccelerationJerkStdDeviationX" -0.978007466724138
2 "LAYING" "TimeBodyAccelerationJerkStdDeviationY" -0.966930793448276
2 "LAYING" "TimeBodyAccelerationJerkStdDeviationZ" -0.976256662586207
2 "LAYING" "TimeBodyGyroscopeMeanX" -0.019555937162069
2 "LAYING" "TimeBodyGyroscopeMeanY" -0.0770325657265517
2 "LAYING" "TimeBodyGyroscopeMeanZ" 0.104720478344828
2 "LAYING" "TimeBodyGyroscopeStdDeviationX" -0.961713199827586
2 "LAYING" "TimeBodyGyroscopeStdDeviationY" -0.953660207586207
2 "LAYING" "TimeBodyGyroscopeStdDeviationZ" -0.971940597413793
2 "LAYING" "TimeBodyGyroscopeJerkMeanX" -0.100308254413793
2 "LAYING" "TimeBodyGyroscopeJerkMeanY" -0.0388797920413793
2 "LAYING" "TimeBodyGyroscopeJerkMeanZ" -0.0590744912758621
2 "LAYING" "TimeBodyGyroscopeJerkStdDeviationX" -0.965900578103448
2 "LAYING" "TimeBodyGyroscopeJerkStdDeviationY" -0.966621040344828
2 "LAYING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.983949302758621
2 "LAYING" "TimeBodyAccelerationMagnitudeMean" -0.956781819655172
2 "LAYING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.940301654482759
2 "LAYING" "TimeGravityAccelerationMagnitudeMean" -0.956781819655172
2 "LAYING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.940301654482759
2 "LAYING" "TimeBodyAccelerationJerkMagnitudeMean" -0.976234435172414
2 "LAYING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.967556980689655
2 "LAYING" "TimeBodyGyroscopeMagnitudeMean" -0.937590998793103
2 "LAYING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.927471165517241
2 "LAYING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.970830848965517
2 "LAYING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.959632931551724
2 "LAYING" "FrequencyBodyAccelerationMeanX" -0.96918420862069
2 "LAYING" "FrequencyBodyAccelerationMeanY" -0.954341849137931
2 "LAYING" "FrequencyBodyAccelerationMeanZ" -0.964300845172414
2 "LAYING" "FrequencyBodyAccelerationStdDeviationX" -0.96796803862069
2 "LAYING" "FrequencyBodyAccelerationStdDeviationY" -0.946229148258621
2 "LAYING" "FrequencyBodyAccelerationStdDeviationZ" -0.959813667810345
2 "LAYING" "FrequencyBodyAccelerationJerkMeanX" -0.979014668793104
2 "LAYING" "FrequencyBodyAccelerationJerkMeanY" -0.968039173793103
2 "LAYING" "FrequencyBodyAccelerationJerkMeanZ" -0.972592212931034
2 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.978904364137931
2 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.968120692241379
2 "LAYING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.978582339137931
2 "LAYING" "FrequencyBodyGyroscopeMeanX" -0.953793912068965
2 "LAYING" "FrequencyBodyGyroscopeMeanY" -0.954670034482759
2 "LAYING" "FrequencyBodyGyroscopeMeanZ" -0.969755777241379
2 "LAYING" "FrequencyBodyGyroscopeStdDeviationX" -0.96454456637931
2 "LAYING" "FrequencyBodyGyroscopeStdDeviationY" -0.953453496551724
2 "LAYING" "FrequencyBodyGyroscopeStdDeviationZ" -0.975298797068965
2 "LAYING" "FrequencyBodyAccelerationMagnitudeMean" -0.950848109137931
2 "LAYING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.944304974655172
2 "LAYING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.968561121551724
2 "LAYING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.965377553448276
2 "LAYING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.937692642586207
2 "LAYING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.933701315344828
2 "LAYING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.960976821551724
2 "LAYING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.960772875517241
2 "SITTING" "TimeBodyAccelerationMeanX" 0.270612056481481
2 "SITTING" "TimeBodyAccelerationMeanY" -0.015042681852037
2 "SITTING" "TimeBodyAccelerationMeanZ" -0.104253238796296
2 "SITTING" "TimeBodyAccelerationStdDeviationX" -0.982901825925926
2 "SITTING" "TimeBodyAccelerationStdDeviationY" -0.917979529962963
2 "SITTING" "TimeBodyAccelerationStdDeviationZ" -0.967826981666667
2 "SITTING" "TimeGravityAccelerationMeanX" 0.791887198148148
2 "SITTING" "TimeGravityAccelerationMeanY" -0.041260775
2 "SITTING" "TimeGravityAccelerationMeanZ" 0.20253457287037
2 "SITTING" "TimeGravityAccelerationStdDeviationX" -0.973128354074074
2 "SITTING" "TimeGravityAccelerationStdDeviationY" -0.935690006481481
2 "SITTING" "TimeGravityAccelerationStdDeviationZ" -0.966898520555556
2 "SITTING" "TimeBodyAccelerationJerkMeanX" 0.0775372505185185
2 "SITTING" "TimeBodyAccelerationJerkMeanY" 0.00897875458703704
2 "SITTING" "TimeBodyAccelerationJerkMeanZ" -0.00499566427666667
2 "SITTING" "TimeBodyAccelerationJerkStdDeviationX" -0.988946414074074
2 "SITTING" "TimeBodyAccelerationJerkStdDeviationY" -0.980756789814815
2 "SITTING" "TimeBodyAccelerationJerkStdDeviationZ" -0.988255803703704
2 "SITTING" "TimeBodyGyroscopeMeanX" -0.0432432176851852
2 "SITTING" "TimeBodyGyroscopeMeanY" -0.0679993598888889
2 "SITTING" "TimeBodyGyroscopeMeanZ" 0.0745958869444444
2 "SITTING" "TimeBodyGyroscopeStdDeviationX" -0.988873097222222
2 "SITTING" "TimeBodyGyroscopeStdDeviationY" -0.984373304814815
2 "SITTING" "TimeBodyGyroscopeStdDeviationZ" -0.960445962037037
2 "SITTING" "TimeBodyGyroscopeJerkMeanX" -0.0931555026481481
2 "SITTING" "TimeBodyGyroscopeJerkMeanY" -0.0411216540925926
2 "SITTING" "TimeBodyGyroscopeJerkMeanZ" -0.048941191502963
2 "SITTING" "TimeBodyGyroscopeJerkStdDeviationX" -0.992326657222222
2 "SITTING" "TimeBodyGyroscopeJerkStdDeviationY" -0.992584494814815
2 "SITTING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.990259813148148
2 "SITTING" "TimeBodyAccelerationMagnitudeMean" -0.96075719962963
2 "SITTING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.939669591481481
2 "SITTING" "TimeGravityAccelerationMagnitudeMean" -0.96075719962963
2 "SITTING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.939669591481481
2 "SITTING" "TimeBodyAccelerationJerkMagnitudeMean" -0.988054237592593
2 "SITTING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.985209856296296
2 "SITTING" "TimeBodyGyroscopeMagnitudeMean" -0.944202043703704
2 "SITTING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.963064577592593
2 "SITTING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.993707487592593
2 "SITTING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.991696196481481
2 "SITTING" "FrequencyBodyAccelerationMeanX" -0.984943144259259
2 "SITTING" "FrequencyBodyAccelerationMeanY" -0.9404502
2 "SITTING" "FrequencyBodyAccelerationMeanZ" -0.97464465462963
2 "SITTING" "FrequencyBodyAccelerationStdDeviationX" -0.982242427777778
2 "SITTING" "FrequencyBodyAccelerationStdDeviationY" -0.912838063018519
2 "SITTING" "FrequencyBodyAccelerationStdDeviationZ" -0.966121042592593
2 "SITTING" "FrequencyBodyAccelerationJerkMeanX" -0.989365013888889
2 "SITTING" "FrequencyBodyAccelerationJerkMeanY" -0.980962856111111
2 "SITTING" "FrequencyBodyAccelerationJerkMeanZ" -0.986056767777778
2 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.989550917407407
2 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.982045591111111
2 "SITTING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.98911086
2 "SITTING" "FrequencyBodyGyroscopeMeanX" -0.986477363333333
2 "SITTING" "FrequencyBodyGyroscopeMeanY" -0.986179215555556
2 "SITTING" "FrequencyBodyGyroscopeMeanZ" -0.96539546962963
2 "SITTING" "FrequencyBodyGyroscopeStdDeviationX" -0.989712360740741
2 "SITTING" "FrequencyBodyGyroscopeStdDeviationY" -0.983579646666667
2 "SITTING" "FrequencyBodyGyroscopeStdDeviationZ" -0.962418559814815
2 "SITTING" "FrequencyBodyAccelerationMagnitudeMean" -0.955281010740741
2 "SITTING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.941511952777778
2 "SITTING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.985900801111111
2 "SITTING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.983266741481482
2 "SITTING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.974459732592593
2 "SITTING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.962459956111111
2 "SITTING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.992191529259259
2 "SITTING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.991409100925926
2 "STANDING" "TimeBodyAccelerationMeanX" 0.276650300681818
2 "STANDING" "TimeBodyAccelerationMeanY" -0.0155418603409091
2 "STANDING" "TimeBodyAccelerationMeanZ" -0.107964083931818
2 "STANDING" "TimeBodyAccelerationStdDeviationX" -0.978403481818182
2 "STANDING" "TimeBodyAccelerationStdDeviationY" -0.919561843409091
2 "STANDING" "TimeBodyAccelerationStdDeviationZ" -0.941271440454545
2 "STANDING" "TimeGravityAccelerationMeanX" 0.954008785454545
2 "STANDING" "TimeGravityAccelerationMeanY" -0.0431597830454545
2 "STANDING" "TimeGravityAccelerationMeanZ" 0.0346980210431818
2 "STANDING" "TimeGravityAccelerationStdDeviationX" -0.991259485
2 "STANDING" "TimeGravityAccelerationStdDeviationY" -0.975410724090909
2 "STANDING" "TimeGravityAccelerationStdDeviationZ" -0.959579657727273
2 "STANDING" "TimeBodyAccelerationJerkMeanX" 0.0809784390227273
2 "STANDING" "TimeBodyAccelerationJerkMeanY" 0.0119007630575
2 "STANDING" "TimeBodyAccelerationJerkMeanZ" -0.00485841031477273
2 "STANDING" "TimeBodyAccelerationJerkStdDeviationX" -0.964311490454545
2 "STANDING" "TimeBodyAccelerationJerkStdDeviationY" -0.941328663409091
2 "STANDING" "TimeBodyAccelerationJerkStdDeviationZ" -0.9764306
2 "STANDING" "TimeBodyGyroscopeMeanX" -0.0281854325604545
2 "STANDING" "TimeBodyGyroscopeMeanY" -0.0876820486363636
2 "STANDING" "TimeBodyGyroscopeMeanZ" 0.103251560681818
2 "STANDING" "TimeBodyGyroscopeStdDeviationX" -0.929895057954545
2 "STANDING" "TimeBodyGyroscopeStdDeviationY" -0.958861164090909
2 "STANDING" "TimeBodyGyroscopeStdDeviationZ" -0.953681099545455
2 "STANDING" "TimeBodyGyroscopeJerkMeanX" -0.104753833181818
2 "STANDING" "TimeBodyGyroscopeJerkMeanY" -0.0371593000727273
2 "STANDING" "TimeBodyGyroscopeJerkMeanZ" -0.0584162547045455
2 "STANDING" "TimeBodyGyroscopeJerkStdDeviationX" -0.950367548409091
2 "STANDING" "TimeBodyGyroscopeJerkStdDeviationY" -0.976445016590909
2 "STANDING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.969051030681818
2 "STANDING" "TimeBodyAccelerationMagnitudeMean" -0.951988907954545
2 "STANDING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.937264537954545
2 "STANDING" "TimeGravityAccelerationMagnitudeMean" -0.951988907954545
2 "STANDING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.937264537954545
2 "STANDING" "TimeBodyAccelerationJerkMagnitudeMean" -0.965163818409091
2 "STANDING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" -0.952058214545455
2 "STANDING" "TimeBodyGyroscopeMagnitudeMean" -0.929787259772727
2 "STANDING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.920486810227273
2 "STANDING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.971637661590909
2 "STANDING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.964409410454545
2 "STANDING" "FrequencyBodyAccelerationMeanX" -0.970099814318182
2 "STANDING" "FrequencyBodyAccelerationMeanY" -0.923378745227273
2 "STANDING" "FrequencyBodyAccelerationMeanZ" -0.955272383863636
2 "STANDING" "FrequencyBodyAccelerationStdDeviationX" -0.982949246136364
2 "STANDING" "FrequencyBodyAccelerationStdDeviationY" -0.921860476590909
2 "STANDING" "FrequencyBodyAccelerationStdDeviationZ" -0.938098683181818
2 "STANDING" "FrequencyBodyAccelerationJerkMeanX" -0.963565166136364
2 "STANDING" "FrequencyBodyAccelerationJerkMeanY" -0.942187760454545
2 "STANDING" "FrequencyBodyAccelerationJerkMeanZ" -0.972241512272727
2 "STANDING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.968612135909091
2 "STANDING" "FrequencyBodyAccelerationJerkStdDeviationY" -0.944847393636364
2 "STANDING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.979428729090909
2 "STANDING" "FrequencyBodyGyroscopeMeanX" -0.924005912954545
2 "STANDING" "FrequencyBodyGyroscopeMeanY" -0.960323800909091
2 "STANDING" "FrequencyBodyGyroscopeMeanZ" -0.950915730909091
2 "STANDING" "FrequencyBodyGyroscopeStdDeviationX" -0.932273942727273
2 "STANDING" "FrequencyBodyGyroscopeStdDeviationY" -0.958399857954545
2 "STANDING" "FrequencyBodyGyroscopeStdDeviationZ" -0.958901257272727
2 "STANDING" "FrequencyBodyAccelerationMagnitudeMean" -0.9401101675
2 "STANDING" "FrequencyBodyAccelerationMagnitudeStdDeviation" -0.945048242954545
2 "STANDING" "FrequencyBodyBodyAccelerationJerkMagnitudeMean" -0.951633690454545
2 "STANDING" "FrequencyBodyBodyAccelerationJerkMagnitudeStdDeviation" -0.952105964545455
2 "STANDING" "FrequencyBodyBodyGyroscopeMagnitudeMean" -0.937786743409091
2 "STANDING" "FrequencyBodyBodyGyroscopeMagnitudeStdDeviation" -0.922961550454545
2 "STANDING" "FrequencyBodyBodyGyroscopeJerkMagnitudeMean" -0.965614081363636
2 "STANDING" "FrequencyBodyBodyGyroscopeJerkMagnitudeStdDeviation" -0.965055815454545
2 "WALKING" "TimeBodyAccelerationMeanX" 0.278574076603774
2 "WALKING" "TimeBodyAccelerationMeanY" -0.017022351190566
2 "WALKING" "TimeBodyAccelerationMeanZ" -0.109057512132075
2 "WALKING" "TimeBodyAccelerationStdDeviationX" -0.178709734396226
2 "WALKING" "TimeBodyAccelerationStdDeviationY" -0.0227431651698113
2 "WALKING" "TimeBodyAccelerationStdDeviationZ" -0.395645072075472
2 "WALKING" "TimeGravityAccelerationMeanX" 0.963092149811321
2 "WALKING" "TimeGravityAccelerationMeanY" -0.0838277013962264
2 "WALKING" "TimeGravityAccelerationMeanZ" 0.0549276242264151
2 "WALKING" "TimeGravityAccelerationStdDeviationX" -0.974435158113208
2 "WALKING" "TimeGravityAccelerationStdDeviationY" -0.971114719811321
2 "WALKING" "TimeGravityAccelerationStdDeviationZ" -0.957862728301887
2 "WALKING" "TimeBodyAccelerationJerkMeanX" 0.0857943809283019
2 "WALKING" "TimeBodyAccelerationJerkMeanY" 0.00408248792641509
2 "WALKING" "TimeBodyAccelerationJerkMeanZ" -0.0162953195396226
2 "WALKING" "TimeBodyAccelerationJerkStdDeviationX" -0.0521991013207547
2 "WALKING" "TimeBodyAccelerationJerkStdDeviationY" 0.0750804952113207
2 "WALKING" "TimeBodyAccelerationJerkStdDeviationZ" -0.511662905849057
2 "WALKING" "TimeBodyGyroscopeMeanX" 0.0106894976215094
2 "WALKING" "TimeBodyGyroscopeMeanY" -0.0819540783760943
2 "WALKING" "TimeBodyGyroscopeMeanZ" 0.0986695731160377
2 "WALKING" "TimeBodyGyroscopeStdDeviationX" -0.414205475283019
2 "WALKING" "TimeBodyGyroscopeStdDeviationY" -0.250853318679245
2 "WALKING" "TimeBodyGyroscopeStdDeviationZ" -0.174524868603774
2 "WALKING" "TimeBodyGyroscopeJerkMeanX" -0.122709563462264
2 "WALKING" "TimeBodyGyroscopeJerkMeanY" -0.0519204981037736
2 "WALKING" "TimeBodyGyroscopeJerkMeanZ" -0.0611262928849057
2 "WALKING" "TimeBodyGyroscopeJerkStdDeviationX" -0.366063723207547
2 "WALKING" "TimeBodyGyroscopeJerkStdDeviationY" -0.509683327924528
2 "WALKING" "TimeBodyGyroscopeJerkStdDeviationZ" -0.329079492641509
2 "WALKING" "TimeBodyAccelerationMagnitudeMean" -0.127400912069811
2 "WALKING" "TimeBodyAccelerationMagnitudeStdDeviation" -0.185602396067925
2 "WALKING" "TimeGravityAccelerationMagnitudeMean" -0.127400912069811
2 "WALKING" "TimeGravityAccelerationMagnitudeStdDeviation" -0.185602396067925
2 "WALKING" "TimeBodyAccelerationJerkMagnitudeMean" -0.132624992298283
2 "WALKING" "TimeBodyAccelerationJerkMagnitudeStdDeviation" 0.037608338009434
2 "WALKING" "TimeBodyGyroscopeMagnitudeMean" -0.156458730358491
2 "WALKING" "TimeBodyGyroscopeMagnitudeStdDeviation" -0.402025135660377
2 "WALKING" "TimeBodyGyroscopeJerkMagnitudeMean" -0.440363636603774
2 "WALKING" "TimeBodyGyroscopeJerkMagnitudeStdDeviation" -0.501027916603774
2 "WALKING" "FrequencyBodyAccelerationMeanX" -0.114190001283019
2 "WALKING" "FrequencyBodyAccelerationMeanY" 0.0533911909886792
2 "WALKING" "FrequencyBodyAccelerationMeanZ" -0.41218272245283
2 "WALKING" "FrequencyBodyAccelerationStdDeviationX" -0.206366497226415
2 "WALKING" "FrequencyBodyAccelerationStdDeviationY" -0.129775706316981
2 "WALKING" "FrequencyBodyAccelerationStdDeviationZ" -0.435304215660377
2 "WALKING" "FrequencyBodyAccelerationJerkMeanX" -0.107941107467925
2 "WALKING" "FrequencyBodyAccelerationJerkMeanY" 0.0309052018326415
2 "WALKING" "FrequencyBodyAccelerationJerkMeanZ" -0.464020508867925
2 "WALKING" "FrequencyBodyAccelerationJerkStdDeviationX" -0.0791518267107547
2 "WALKING" "FrequencyBodyAccelerationJerkStdDeviationY" 0.0484867672264151
2 "WALKING" "FrequencyBodyAccelerationJerkStdDeviationZ" -0.558512650188679
